rli41,RF01473,Gene; sRNA;,6,44,Listeria sRNA rli41
rli42,RF01474,Gene; sRNA;,4,41,Listeia sRNA rli42
rli43,RF01477,Gene; sRNA;,4,30,Listeria sRNA rli43
rli45,RF01475,Gene; antisense;,6,41,Listeria snRNA rli45
rli47,RF01478,Gene; sRNA;,9,42,Listeria sRNA rli47
rli48,RF01479,Gene; sRNA;,3,17,Listeria sRNA rli48
rli49,RF01488,Gene; sRNA;,5,50,Listeria sRNA rli49
rli51,RF01490,Cis-reg;,9,476,Listeria snRNA rli51
rli52,RF01480,Cis-reg;,6,39,Listeria sRNA rli52
rli53,RF01481,Cis-reg;,5,40,Listeria sRNA rli53
rli54,RF01491,Cis-reg;,5,43,Listeria sRNA rli54
rli56,RF01483,Cis-reg;,6,45,Listeria sRNA rli56
rli59,RF01484,Cis-reg;,5,42,Listeria sRNA rli59
rli60,RF02414,Gene; sRNA;,11,168,Listeria sRNA rli60
rli61,RF01485,Cis-reg;,4,42,Listeria sRNA rli61
rli62,RF01486,Cis-reg;,2,10,Listeria sRNA rli62
rliA,RF01464,Gene; sRNA;,4,43,Listeria sRNA rliA
rliB,RF01471,Gene; sRNA;,4,117,Listeria sRNA rliB
rliD,RF01494,Gene; antisense;,9,272,Listeria sRNA rliD
rliE,RF01459,Gene; sRNA;,4,40,Listeria sRNA rliE
rliF,RF01476,Gene; sRNA;,5,39,Listeria sRNA rliF
rliG,RF02415,Gene; sRNA;,5,42,Listeria sRNA rliG
rliH,RF01460,Gene; sRNA;,3,43,Listeria sRNA rliH
rliI,RF01487,Gene; sRNA;,5,43,Listeria sRNA rliI
rmf,RF01755,Cis-reg;,16,93,rmf RNA
RMST_1,RF01962,Gene; lncRNA;,14,61,Rhabdomyosarcoma 2 associated transcript conserved region 1
RMST_10,RF01971,Gene; lncRNA;,21,63,Rhabdomyosarcoma 2 associated transcript conserved region 10
RMST_2,RF01963,Gene; lncRNA;,16,65,Rhabdomyosarcoma 2 associated transcript conserved region 2
RMST_3,RF01964,Gene; lncRNA;,16,64,Rhabdomyosarcoma 2 associated transcript conserved region 3
RMST_4,RF01965,Gene; lncRNA;,17,67,Rhabdomyosarcoma 2 associated transcript conserved region 4
RMST_5,RF01966,Gene; lncRNA;,21,68,Rhabdomyosarcoma 2 associated transcript conserved region 5
RMST_6,RF01967,Gene; lncRNA;,18,74,Rhabdomyosarcoma 2 associated transcript conserved region 6
RMST_7,RF01968,Gene; lncRNA;,22,70,Rhabdomyosarcoma 2 associated transcript conserved region 7
RMST_8,RF01969,Gene; lncRNA;,22,71,Rhabdomyosarcoma 2 associated transcript conserved region 8
RMST_9,RF01970,Gene; lncRNA;,28,76,Rhabdomyosarcoma 2 associated transcript conserved region 9
RNA-OUT,RF00240,Gene; antisense;,16,758,RNA-OUT
RnaG,RF02550,Gene; sRNA;,4,16,RnaG sRNA
RNAI,RF00106,Gene; antisense;,10,1478,RNAI
RNAIII,RF00503,Gene;,11,185,RNAIII
RNaseP-T,RF02357,Gene; ribozyme;,9,13,RNaseP truncated form
RNaseP_arch,RF00373,Gene; ribozyme;,70,371,Archaeal RNase P
RNaseP_bact_a,RF00010,Gene; ribozyme;,458,6660,Bacterial RNase P class A
RNaseP_bact_b,RF00011,Gene; ribozyme;,114,1352,Bacterial RNase P class B
RNaseP_nuc,RF00009,Gene; ribozyme;,116,1103,Nuclear RNase P
RNase_MRP,RF00030,Gene; ribozyme;,66,862,RNase MRP
RNase_P,RF01577,Gene; ribozyme;,2,14,Plasmodium RNase_P
rncO,RF00552,Cis-reg;,18,576,rncO
rne-II,RF01756,Cis-reg;,16,92,rne-II RNA
rne5,RF00040,Cis-reg;,6,545,RNase E 5' UTR element
rnk_leader,RF01771,Gene;,13,456,Enterobacteria rnk leader
rnk_pseudo,RF01772,Gene;,15,80,Pseudomonas rnk leader
ROSE,RF00435,Cis-reg; thermoregulator;,13,116,Repression of heat shock gene expression (ROSE) element
ROSE_2,RF01832,Cis-reg; thermoregulator;,14,440,Repression of heat shock gene expression (ROSE) element
ROSE_3,RF02523,Cis-reg; thermoregulator;,16,92,Repression of heat shock gene expression (ROSE) element
Rota_CRE,RF00501,Cis-reg;,14,416,Rotavirus cis-acting replication element (CRE)
rox1,RF01667,Cis-reg;,3,18,Drosophila rox1 ncRNA
rox2,RF01666,Cis-reg;,4,27,Drosophila rox2 ncRNA
RprA,RF00034,Gene; sRNA;,13,535,RprA RNA
rpsB,RF01815,Gene; sRNA;,4,118,rpsB sRNA
rpsL_psuedo,RF01773,Gene;,9,84,Pseudomonas rpsL leader
rpsL_ricks,RF01774,Gene;,7,21,Rickettsia rpsL leader
RRE,RF00036,Cis-reg;,65,40476,HIV Rev response element
RsaA,RF01816,Gene; sRNA;,7,126,RNA Staph. aureus A
RsaB,RF01817,Gene; sRNA;,2,97,RNA Staph. aureus A
RsaC,RF01818,Gene; sRNA;,3,98,RNA Staph. aureus C
RsaD,RF01819,Gene; sRNA;,8,130,RNA Staph. aureus D
RsaE,RF01820,Gene; sRNA;,15,281,RNA Staph. aureus E
RsaF,RF01858,Gene; sRNA;,4,97,RNA Staph. aureus F
RsaH,RF01821,Gene; sRNA;,5,128,RNA Staph. aureus H
RsaJ,RF01822,Gene; sRNA;,3,96,RNA Staph. aureus A
RsaOG,RF01775,Gene; sRNA;,7,129,RNA S.aureus Orsay G
rseX,RF01401,Gene; sRNA;,12,357,rseX Hfq binding RNA
rsmX,RF02144,Gene;,16,175,rsmX
RsmY,RF00195,Gene; sRNA;,11,100,RsmY RNA family
rspL,RF01823,Gene; sRNA;,6,571,rpsL sRNA
RSV_PBS,RF00467,Cis-reg;,22,198,Rous sarcoma virus (RSV) primer binding site (PBS)
RSV_RNA,RF01417,Cis-reg;,8,144,Retroviral 3'UTR stability element
RtT,RF00391,Cis-reg;,57,3006,RtT RNA
Rubella_3,RF00194,Cis-reg;,25,300,Rubella virus 3' cis-acting element
RUF1,RF01578,Gene; sRNA;,3,14,Plasmodium RNA of unkown function RUF1
RUF2,RF01579,Gene; sRNA;,3,12,Plasmodium RNA of unknown function RUF2
RUF20,RF01824,Gene;,6,38,RNA of unknown function 20
RUF21,RF01825,Gene;,5,42,RNA of unknown function 21
RUF3,RF01580,Gene; sRNA;,3,8,Plasmodium RNA of unkown function RU6-F3
RUF4,RF01582,Gene; sRNA;,2,12,RNA of unknown function RUF4
RUF6-5,RF01581,Gene; sRNA;,20,119,Plasmodium RNA of unknown function RUF6-5
RybB,RF00110,Gene; sRNA;,8,574,RybB RNA
rydB,RF00118,Gene; sRNA;,7,434,rydB RNA
RydC,RF00505,Gene; sRNA;,5,405,RydC RNA
RyeB,RF00111,Gene; sRNA;,17,723,RyeB RNA
ryfA,RF00126,Gene; sRNA;,9,437,ryfA RNA
RyhB,RF00057,Gene; sRNA;,26,934,RyhB RNA
S-element,RF00490,Cis-reg;,29,166,S-element
S15,RF00114,Cis-reg; leader;,78,1335,Ribosomal S15 leader
s2m,RF00164,Cis-reg;,38,645,Coronavirus 3' stem-loop II-like motif (s2m)
Sacc_telomerase,RF01050,Gene;,13,84,Saccharomyces telomerase
sagA,RF02524,Gene; sRNA;,6,38,Streptococcus sRNA sagA
SAH_riboswitch,RF01057,Cis-reg; riboswitch;,52,523,S-adenosyl-L-homocysteine riboswitch
SAM,RF00162,Cis-reg; riboswitch;,433,4905,SAM riboswitch (S box leader)
SAM-Chlorobi,RF01724,Cis-reg;,9,13,SAM-Chlorobi RNA
SAM-I-IV-variant,RF01725,Cis-reg; riboswitch;,437,773,SAM-I/IV variant riboswitch
SAM-II_long_loops,RF01726,Cis-reg;,126,321,SAM-II long loop
SAM-IV,RF00634,Cis-reg; riboswitch;,40,487,"S-adenosyl methionine (SAM) riboswitch,"
SAM-SAH,RF01727,Cis-reg; riboswitch;,53,89,SAM/SAH riboswitch
SAM_alpha,RF00521,Cis-reg; riboswitch;,40,471,SAM riboswitch (alpha-proteobacteria)
SAM_V,RF01826,Cis-reg; riboswitch;,6,811,SAM-V riboswitch
sar,RF00262,Gene; antisense;,4,117,sar RNA
SAR11_0636,RF01827,Gene; sRNA;,13,558,SAR11_0636 sRNA
satBaMV_CRE,RF00389,Cis-reg;,42,74,Bamboo mosaic virus satellite RNA cis-regulatory element
sau-13,RF02385,Gene; sRNA;,6,130,Staphylococcus sRNA sau-13
sau-19,RF02386,Gene; sRNA;,4,96,Staphylococcus sRNA sau-19
sau-27,RF02387,Gene; sRNA;,3,95,Staphylococcus sRNA sau-27
sau-30,RF02388,Gene; sRNA;,2,97,Staphylococcus sRNA sau-30
sau-31,RF02389,Gene; sRNA;,3,96,Staphylococcus sRNA sau-31
sau-41,RF02390,Gene; sRNA;,2,97,Staphylococcus sRNA sau-41
sau-50,RF02391,Gene; sRNA;,117,5825,Staphylococcus sRNA sau-50
sau-53,RF02392,Gene; sRNA;,4,99,Staphylococcus sRNA sau-53
sau-59,RF02393,Gene; sRNA;,3,124,Staphylococcus sRNA sau-59
sau-5949,RF02396,Gene; sRNA;,7,299,Staphylococcus sRNA sau-5949
sau-5971,RF02397,Gene; sRNA;,3,67,Staphylococcus sRNA sau-5971
sau-6072,RF02398,Gene; sRNA;,2,97,Staphylococcus sRNA sau-6072
sau-63,RF02394,Gene; sRNA;,3,85,Staphylococcus sRNA sau-63
sau-66,RF02395,Gene; sRNA;,3,95,Staphylococcus sRNA sau-66
sbcD,RF01757,Gene; sRNA;,6,17,sbcD RNA
sbrA,RF01489,Gene; sRNA;,6,51,Listeria sRNA sbrA
SBRMV1_UPD-PKd,RF01109,Cis-reg;,2,12,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR
SBRMV1_UPD-PKf,RF01107,Cis-reg;,2,12,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR
SBWMV1_UPD-PKb,RF01106,Cis-reg;,2,5,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR
SBWMV1_UPD-PKe,RF01081,Cis-reg;,3,14,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR
SBWMV1_UPD-PKh,RF01082,Cis-reg;,2,16,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR
SBWMV2_UPD-PKb,RF01104,Cis-reg;,3,12,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR
SBWMV2_UPD-PKk,RF01111,Cis-reg;,4,10,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR
SBWMV2_UPD-PKl,RF01105,Cis-reg;,2,5,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR
SCARNA1,RF00553,Gene; snRNA; snoRNA; scaRNA;,29,126,Small Cajal body specific RNA 1
SCARNA11,RF00564,Gene; snRNA; snoRNA; scaRNA;,24,208,Small Cajal body specific RNA 11
SCARNA13,RF00231,Gene; snRNA; snoRNA; scaRNA;,24,123,Small Cajal body specific RNA 13
SCARNA14,RF00582,Gene; snRNA; snoRNA; scaRNA;,22,140,Small Cajal body specific RNA 14
SCARNA15,RF00426,Gene; snRNA; snoRNA; scaRNA;,22,142,Small Cajal body specific RNA 15
SCARNA16,RF00424,Gene; snRNA; snoRNA; scaRNA;,37,220,Small Cajal body specific RNA 16
SCARNA17,RF00492,Gene; snRNA; snoRNA; scaRNA;,6,122,small Cajal body-specific RNA 17
SCARNA18,RF00283,Gene; snRNA; snoRNA; scaRNA;,20,164,small Cajal body-specific RNA 18
SCARNA2,RF01268,Gene; snRNA; snoRNA; scaRNA;,20,106,Small Cajal body-specific RNA 2
SCARNA20,RF00601,Gene; snRNA; snoRNA; scaRNA;,5,271,Small Cajal body specific RNA 20
SCARNA21,RF00602,Gene; snRNA; snoRNA; scaRNA;,24,145,Small Cajal body specific RNA 21
SCARNA23,RF00427,Gene; snRNA; snoRNA; scaRNA;,18,75,Small Cajal body specific RNA 23
SCARNA24,RF00422,Gene; snRNA; snoRNA; scaRNA;,23,183,Small Cajal body specific RNA 24
SCARNA3,RF00565,Gene; snRNA; snoRNA; scaRNA;,23,126,Small Cajal body specific RNA 3
SCARNA4,RF00423,Gene; snRNA; snoRNA; scaRNA;,24,153,Small Cajal body specific RNA 4
SCARNA6,RF00478,Gene; snRNA; snoRNA; scaRNA;,17,189,Small Cajal body specific RNA 6
SCARNA7,RF01295,Gene; snRNA; snoRNA; scaRNA;,18,82,Small Cajal body-specific RNA 7
SCARNA8,RF00286,Gene; snRNA; snoRNA; scaRNA;,22,162,Small Cajal body specific RNA 8
SECIS_1,RF00031,Cis-reg;,61,865,Selenocysteine insertion sequence 1
SECIS_2,RF01988,Cis-reg;,4,472,Selenocysteine insertion sequence 2
SECIS_3,RF01989,Cis-reg;,24,1216,Selenocysteine insertion sequence 3
SECIS_4,RF01990,Cis-reg;,24,227,Selenocysteine insertion sequence 4
SECIS_5,RF01991,Cis-reg;,3,17,Selenocysteine insertion sequence 5
serC,RF00517,Cis-reg;,70,335,serC leader
SgrS,RF00534,Gene; antisense;,8,488,SgrS RNA
SIB_RNA,RF00113,Gene; antitoxin;,17,1974,Short Intergenic Abundant RNA
Six3os1_1,RF02246,Gene; lncRNA;,9,53,Six3os1 conserved region 1
Six3os1_2,RF02247,Gene; lncRNA;,15,52,Six3os1 conserved region 2
Six3os1_3,RF02248,Gene; lncRNA;,10,54,Six3os1 conserved region 3
Six3os1_4,RF02249,Gene; lncRNA;,7,62,Six3os1 conserved region 4
Six3os1_5,RF02250,Gene; lncRNA;,15,80,Six3os1 conserved region 5
Six3os1_6,RF02251,Gene; lncRNA;,4,33,Six3os1 conserved region 6
Six3os1_7,RF02252,Gene; lncRNA;,5,84,Six3os1 conserved region 7
SL1,RF00198,Gene;,28,876,SL1 RNA
SL2,RF00199,Gene;,30,274,SL2 RNA
SMAD5-AS1_1,RF02173,Gene; lncRNA;,18,62,SMAD5 antisense RNA 1 conserved region 1
SMAD5-AS1_2,RF02174,Gene; lncRNA;,20,62,SMAD5 antisense RNA 1 conserved region 2
SMAD5-AS1_3,RF02175,Gene; lncRNA;,18,59,SMAD5 antisense RNA 1 conserved region 3
SMAD5-AS1_4,RF02176,Gene; lncRNA;,19,60,SMAD5 antisense RNA 1 conserved region 4
SMCR2_1,RF02177,Gene; lncRNA;,6,39,"Smith-Magenis syndrome chromosome region, candidate 2 conserved region 1"
SMCR2_2,RF02178,Gene; lncRNA;,5,31,"Smith-Magenis syndrome chromosome region, candidate 2 conserved region 2"
SMK_box_riboswitch,RF01767,Cis-reg; riboswitch;,25,249,SMK box translational riboswitch
SmY,RF01844,Gene; snRNA; splicing;,61,179,SmY spliceosomal RNA
sn1185,RF01157,Gene; snRNA; snoRNA; CD-box;,5,11,Small nucleolar RNA sn1185
sn1502,RF01189,Gene; snRNA; snoRNA; CD-box;,4,11,Small nucleolar RNA sn1502
sn2317,RF01165,Gene; snRNA; snoRNA; CD-box;,4,10,Small nucleolar RNA sn2317
sn2343,RF01172,Gene; snRNA; snoRNA; CD-box;,3,10,Small nucleolar RNA sn2343
sn2417,RF01222,Gene; snRNA; snoRNA; CD-box;,3,11,Small nucleolar RNA sn2417
sn2429,RF01167,Gene; snRNA; snoRNA; CD-box;,4,10,Small nucleolar RNA sn2429
sn2524,RF01212,Gene; snRNA; snoRNA; CD-box;,2,32,Small nucleolar RNA sn2524
sn2841,RF01160,Gene; snRNA; snoRNA; CD-box;,2,12,Small nucleolar RNA sn2841
sn2903,RF01194,Gene; snRNA; snoRNA; CD-box;,4,13,Small nucleolar RNA sn2903
sn2991,RF01202,Gene; snRNA; snoRNA; CD-box;,4,11,Small nucleolar RNA sn2991
sn3060,RF01153,Gene; snRNA; snoRNA; CD-box;,3,12,Small nucleolar RNA sn3060
sn3071,RF01166,Gene; snRNA; snoRNA; CD-box;,2,13,Small nucleolar RNA sn3071
sn668,RF01162,Gene; snRNA; snoRNA; CD-box;,6,15,Small nucleolar RNA sn668
snaR-A,RF02556,Gene; sRNA;,5,192,snaR-A sRNA
snoCD11,RF00538,Gene; snRNA; snoRNA; CD-box;,26,81,Small nucleolar RNA CD11
snoF1_F2,RF00482,Gene; snRNA; snoRNA; HACA-box;,8,58,Small nucleolar RNA F1/F2/snoR5a
snoJ26,RF00336,Gene; snRNA; snoRNA; CD-box;,5,38,Small nucleolar RNA J26
snoJ33,RF00315,Gene; snRNA; snoRNA; CD-box;,5,122,Small nucleolar RNA J33
snoM1,RF00293,Gene; snRNA; snoRNA; HACA-box;,7,21,Small nucleolar RNA snoM1
snoMBII-202,RF00324,Gene; snRNA; snoRNA; CD-box;,30,167,Small nucleolar RNA MBII-202
snoMe18S-Gm1358,RF00533,Gene; snRNA; snoRNA; CD-box;,12,81,Small nucleolar RNA Me18S-Gm1358
snoMe18S-Um1356,RF00532,Gene; snRNA; snoRNA; CD-box;,21,127,Small nucleolar RNA Me18S-Um1356
snoMe28S-Am2589,RF00529,Gene; snRNA; snoRNA; CD-box;,16,88,Small nucleolar RNA Me28S-Am2589
snoMe28S-Am2634,RF00537,Gene; snRNA; snoRNA; CD-box;,18,101,Small nucleolar RNA Me28S-Am2634
snoMe28S-Am982,RF00535,Gene; snRNA; snoRNA; CD-box;,13,71,Small nucleolar RNA Me28S-Am982
snoMe28S-Cm2645,RF00530,Gene; snRNA; snoRNA; CD-box;,20,139,Small nucleolar RNA Me28S-Cm2645
snoMe28S-Cm3227,RF00536,Gene; snRNA; snoRNA; CD-box;,13,66,Small nucleolar RNA Me28S-Cm3227
snoMe28S-Cm788,RF00539,Gene; snRNA; snoRNA; CD-box;,5,43,Small nucleolar RNA Me28S-Cm788
snoMe28S-G3255,RF00527,Gene; snRNA; snoRNA; CD-box;,10,61,Small nucleolar RNA Me28S-Gm3255
snoMe28S-Gm1083,RF00528,Gene; snRNA; snoRNA; CD-box;,11,144,Small nucleolar RNA Me28S-Gm1083
snoMe28S-Gm3113,RF00531,Gene; snRNA; snoRNA; CD-box;,15,55,Small nucleolar RNA Me28S-Gm3113
snoMe28S-U3344,RF00526,Gene; snRNA; snoRNA; CD-box;,8,55,Small nucleolar RNA Me28S-U3344
snopsi18S-1377,RF00543,Gene; snRNA; snoRNA; HACA-box;,15,162,Small nucleolar RNA psi18S-1377
snopsi18S-1854,RF00540,Gene; snRNA; snoRNA; HACA-box;,16,72,Small nucleolar RNA psi18S-1854
snopsi18S-841,RF00545,Gene; snRNA; snoRNA; HACA-box;,24,107,Small nucleolar RNA psi18S-841/snoR66
snopsi28S-1192,RF00542,Gene; snRNA; snoRNA; HACA-box;,15,103,Small nucleolar RNA psi28S-1192
snopsi28S-2876,RF00541,Gene; snRNA; snoRNA; HACA-box;,8,32,Small nucleolar RNA psi28S-2876
snopsi28S-3316,RF00546,Gene; snRNA; snoRNA; HACA-box;,33,130,Small nucleolar RNA psi28S-3316
snopsi28S-3327,RF00544,Gene; snRNA; snoRNA; HACA-box;,14,75,Small nucleolar RNA psi28S-3327
snoPyro_CD,RF00095,Gene; snRNA; snoRNA; CD-box;,25,188,Pyrococcus C/D box small nucleolar RNA
snoR01,RF01583,Gene; snRNA; snoRNA; CD-box;,3,13,small nucleolar RNA snoR01
snoR03,RF01584,Gene; snRNA; snoRNA; HACA-box;,2,8,small nucleolar RNA snoR03
snoR07,RF01585,Gene; snRNA; snoRNA; CD-box;,4,14,small nucleolar RNA snoR07
snoR09,RF01586,Gene; snRNA; snoRNA; CD-box;,3,11,small nucleolar RNA snoR09
snoR1,RF00345,Gene; snRNA; snoRNA; CD-box;,13,135,Small nucleolar RNA snoR1
snoR10,RF01587,Gene; snRNA; snoRNA; CD-box;,4,11,small nucleolar RNA snoR10
snoR100,RF01219,Gene; snRNA; snoRNA; HACA-box;,9,128,Small nucleolar RNA snoR100
snoR101,RF01155,Gene; snRNA; snoRNA; CD-box;,5,87,Small nucleolar RNA snoR101
snoR103,RF01213,Gene; snRNA; snoRNA; HACA-box;,11,156,Small nucleolar RNA snoR103
snoR104,RF01220,Gene; snRNA; snoRNA; HACA-box;,8,92,Small nucleolar RNA snoR104
snoR109,RF01206,Gene; snRNA; snoRNA; HACA-box;,6,142,Small nucleolar RNA snoR109
snoR11,RF00349,Gene; snRNA; snoRNA; CD-box;,5,151,Small nucleolar RNA R11/Z151
snoR110,RF01180,Gene; snRNA; snoRNA; HACA-box;,2,23,Small nucleolar RNA snoR110
snoR111,RF01228,Gene; snRNA; snoRNA; HACA-box;,6,74,Small nucleolar RNA snoR111
snoR113,RF01420,Gene; snRNA; snoRNA; CD-box;,5,76,Small nucleolar RNA snoR113
snoR114,RF01421,Gene; snRNA; snoRNA; CD-box;,24,277,small nucleolar RNA snoR114
snoR116,RF01422,Gene; snRNA; snoRNA; CD-box;,5,59,small nucleolar RNA snoR116
snoR117,RF01423,Gene; snRNA; snoRNA; CD-box;,6,64,small nucleolar RNA snoR117
snoR118,RF01424,Gene; snRNA; snoRNA; CD-box;,8,118,small nucleolar RNA snoR118
snoR12,RF00204,Gene; snRNA; snoRNA; CD-box;,9,199,Small nucleolar RNA R12
snoR120,RF02406,Gene; snRNA; snoRNA; CD-box;,4,13,Small nucleolar RNA snoR120
snoR121,RF01425,Gene; snRNA; snoRNA; CD-box;,2,12,small nucleolar RNA snoR121
snoR122,RF02407,Gene; snRNA; snoRNA; CD-box;,4,52,Small nucleolar RNA snoR122
snoR124,RF02408,Gene; snRNA; snoRNA; CD-box;,5,11,Small nucleolar RNA snoR124
snoR125,RF02409,Gene; snRNA; snoRNA; CD-box;,5,15,Small nucleolar RNA snoR125
snoR126,RF01426,Gene; snRNA; snoRNA; CD-box;,4,78,small nucleolar RNA snoR126
snoR127,RF01427,Gene; snRNA; snoRNA; CD-box;,3,50,small nucleolar RNA snoR127
snoR128,RF01428,Gene; snRNA; snoRNA; CD-box;,5,104,small nucleolar RNA snoR128
snoR13,RF01588,Gene; snRNA; snoRNA; CD-box;,4,37,small nucleolar RNA snoR13
snoR130,RF01429,Gene; snRNA; snoRNA; CD-box;,2,18,small nucleolar RNA snoR130
snoR134,RF01430,Gene; snRNA; snoRNA; HACA-box;,5,146,small nucleolar RNA snoR134
snoR135,RF01431,Gene; snRNA; snoRNA; HACA-box;,6,156,small nucleolar RNA snoR135
snoR136,RF02410,Gene; snRNA; snoRNA; HACA-box;,8,88,Small nucleolar RNA snoR136
snoR137,RF01433,Gene; snRNA; snoRNA; HACA-box;,4,156,small nucleolar RNA snoR137
snoR138,RF02411,Gene; snRNA; snoRNA; HACA-box;,7,61,Small nucleolar RNA snoR138
snoR14,RF01280,Gene; snRNA; snoRNA; CD-box;,7,108,Small nucleolar RNA snoR14
snoR143,RF01432,Gene; snRNA; snoRNA; HACA-box;,3,107,small nucleolar RNA snoR143
snoR144,RF02412,Gene; snRNA; snoRNA; HACA-box;,4,10,Small nucleolar RNA snoR144
snoR145,RF02413,Gene; snRNA; snoRNA; HACA-box;,19,55,Small nucleolar RNA snoR145
snoR15,RF01591,Gene; snRNA; snoRNA; CD-box;,4,14,small nucleolar RNA snoR15
snoR16,RF00296,Gene; snRNA; snoRNA; CD-box;,18,157,Small nucleolar RNA R16
snoR160,RF00203,Gene; snRNA; snoRNA; CD-box;,9,150,Small nucleolar RNA R160
snoR17,RF01289,Gene; snRNA; snoRNA; CD-box;,2,14,Small nucleolar RNA snoR17
snoR18,RF01594,Gene; snRNA; snoRNA; CD-box;,3,15,small nucleolar RNA snoR18
snoR19,RF01595,Gene; snRNA; snoRNA; CD-box;,4,14,small nucleolar RNA snoR19
snoR2,RF01292,Gene; snRNA; snoRNA; HACA-box;,11,189,Small nucleolar RNA snoR2/U65
snoR20,RF00351,Gene; snRNA; snoRNA; CD-box;,4,39,Small nucleolar RNA R20
snoR20a,RF01193,Gene; snRNA; snoRNA; CD-box;,5,57,Small nucleolar RNA snoR20a
snoR21,RF00352,Gene; snRNA; snoRNA; CD-box;,6,86,Small nucleolar RNA R21
snoR22,RF01597,Gene; snRNA; snoRNA; CD-box;,3,21,small nucleolar RNA snoR22
snoR23,RF01598,Gene; snRNA; snoRNA; CD-box;,3,16,small nucleolar RNA snoR23
snoR24,RF00132,Gene; snRNA; snoRNA; CD-box;,12,264,Small nucleolar RNA R24
snoR25,RF01600,Gene; snRNA; snoRNA; CD-box;,4,15,small nucleolar RNA snoR25
snoR26,RF01286,Gene; snRNA; snoRNA; CD-box;,8,90,Small nucleolar RNA snoR26
snoR27,RF01287,Gene; snRNA; snoRNA; CD-box;,6,95,Small nucleolar RNA snoR27
snoR28,RF00355,Gene; snRNA; snoRNA; CD-box;,9,74,Small nucleolar RNA snoR28
snoR29,RF01603,Gene; snRNA; snoRNA; CD-box;,3,13,small nucleolar RNA snoR29
snoR30,RF00046,Gene; snRNA; snoRNA; CD-box;,6,120,Small nucleolar RNA R30/Z108
snoR31,RF01288,Gene; snRNA; snoRNA; CD-box;,6,100,Small nucleolar RNA snoR31
snoR31_Z110_Z27,RF00353,Gene; snRNA; snoRNA; CD-box;,8,117,Small nucleolar RNA snoR31/Z110/Z27
snoR32_R81,RF00356,Gene; snRNA; snoRNA; CD-box;,6,57,Small nucleolar RNA R32/R81/Z41
snoR35,RF01281,Gene; snRNA; snoRNA; CD-box;,12,106,Small nucleolar RNA snoR35
snoR38,RF00213,Gene; snRNA; snoRNA; CD-box;,19,561,Small nucleolar RNA R38
snoR4,RF01171,Gene; snRNA; snoRNA; CD-box;,2,6,Small nucleolar RNA snoR4
snoR41,RF00205,Gene; snRNA; snoRNA; CD-box;,7,85,Small nucleolar RNA R41
snoR43,RF00316,Gene; snRNA; snoRNA; CD-box;,16,31,Small nucleolar RNA R43
snoR442,RF01232,Gene; snRNA; snoRNA; CD-box;,10,31,Small nucleolar RNA R442
snoR44_J54,RF00357,Gene; snRNA; snoRNA; CD-box;,29,207,Small nucleolar RNA R44/J54/Z268 family
snoR4a,RF01301,Gene; snRNA; snoRNA; CD-box;,2,25,Small nucleolar RNA snoR4a
snoR53,RF00338,Gene; snRNA; snoRNA; CD-box;,5,37,Small nucleolar RNA snR53
snoR53Y,RF01279,Gene; snRNA; snoRNA; CD-box;,7,79,Small nucleolar RNA snoR53Y
snoR60,RF00339,Gene; snRNA; snoRNA; CD-box;,10,176,Small nucleolar RNA snoR60
snoR639,RF00291,Gene; snRNA; snoRNA; HACA-box;,9,47,Small nucleolar RNA snoR639/H1
snoR64,RF00267,Gene; snRNA; snoRNA; CD-box;,14,141,Small nucleolar RNA R64/Z200 family
snoR64a,RF01163,Gene; snRNA; snoRNA; CD-box;,4,47,Small nucleolar RNA snoR64a
snoR66,RF00202,Gene; snRNA; snoRNA; CD-box;,6,128,Small nucleolar RNA R66
snoR69Y,RF01198,Gene; snRNA; snoRNA; CD-box;,7,154,Small nucleolar RNA snoR69Y
snoR71,RF00097,Gene; snRNA; snoRNA; CD-box;,25,14678,Plant small nucleolar RNA R71
snoR72,RF00208,Gene; snRNA; snoRNA; CD-box;,5,35,Small nucleolar RNA R72
snoR74,RF01231,Gene; snRNA; snoRNA; HACA-box;,9,220,Small nucleolar RNA snoR74
SNOR75,RF02539,Gene; snRNA; snoRNA; CD-box;,6,176,Plant small nucleolar RNA SNOR75
snoR77,RF01230,Gene; snRNA; snoRNA; HACA-box;,5,116,Small nucleolar RNA snoR77
snoR77Y,RF01178,Gene; snRNA; snoRNA; CD-box;,21,118,Small nucleolar RNA snoR77Y
snoR79,RF00323,Gene; snRNA; snoRNA; CD-box;,5,15,Small nucleolar RNA R79
snoR80,RF01224,Gene; snRNA; snoRNA; HACA-box;,9,112,Small nucleolar RNA snoR80
snoR83,RF01227,Gene; snRNA; snoRNA; HACA-box;,7,158,Small nucleolar RNA snoR83
snoR86,RF00303,Gene; snRNA; snoRNA; HACA-box;,11,146,Small nucleolar RNA snoR86
